platform,post_id_hash,brand,market_group,country_or_region,price_tier,product_category,keyword,publish_time,collect_time,title,description,hashtags,like_count,comment_count,collect_count,share_count,author_follower_bucket,is_sponsored_hint,selling_points,pain_points,sentiment_score,sentiment,engagement_score,log_engagement,save_like_ratio,comment_like_ratio,engagement_percentile,is_high_engagement
xiaohongshu,a00d8f4b408ae652a33d,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 口红 测评,2026-02-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 口红｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#口红 #Affordable C-beauty,630,24,220,42,100k-1m,False,brightening,dryness,0,neutral,1244,7.126890808898808,0.3492063492063492,0.0380952380952381,0.8918918918918919,False
xiaohongshu,bf633581e61d8b19aa12,Perfect Diary,Affordable C-beauty,China,affordable,base,Perfect Diary 粉饼 测评,2026-04-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#粉饼 #Affordable C-beauty,125,3,22,8,1k-10k,False,texture,oxidation,-1,negative,199,5.298317366548036,0.176,0.024,0.24528301886792453,False
xiaohongshu,d16407f9197e9cf6c9e3,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 唇泥 测评,2026-01-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 唇泥｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#唇泥 #Affordable C-beauty,81,5,25,2,10k-100k,False,texture,dryness,-1,negative,147,4.997212273764115,0.30864197530864196,0.06172839506172839,0.18243243243243243,False
xiaohongshu,365e57d1c663c8ae6617,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 唇泥 测评,2026-02-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#唇泥 #Affordable C-beauty,152,9,23,1,1k-10k,False,coverage,none,0,neutral,219,5.393627546352362,0.1513157894736842,0.05921052631578947,0.3108108108108108,False
xiaohongshu,d97d69dcc4eed143e924,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 唇泥 测评,2026-06-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 唇泥｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#唇泥 #Affordable C-beauty,109,7,11,7,1k-10k,False,value,dryness,-1,negative,166,5.117993812416755,0.10091743119266056,0.06422018348623854,0.23648648648648649,False
douyin,858abcfe158ac5f1c923,Perfect Diary,Affordable C-beauty,China,affordable,base,Perfect Diary 气垫 测评,2026-05-04 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 气垫｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#气垫 #Affordable C-beauty,62,4,7,1,1k-10k,False,long_wear,oxidation,-1,negative,87,4.477336814478207,0.11290322580645161,0.06451612903225806,0.028037383177570093,False
douyin,6c7128649f5ddc7d3de2,Perfect Diary,Affordable C-beauty,China,affordable,base,Perfect Diary 粉饼 测评,2026-03-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。下午会暗沉,#粉饼 #Affordable C-beauty,489,29,94,42,1k-10k,False,value,oxidation,-1,negative,861,6.759255270663693,0.19222903885480572,0.05930470347648262,0.7570093457943925,False
douyin,3355a57e747caa683843,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 唇泥 测评,2026-01-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#唇泥 #Affordable C-beauty,298,22,27,3,1k-10k,False,brightening,transfer,0,neutral,405,6.0063531596017325,0.09060402684563758,0.0738255033557047,0.4,False
douyin,1993ed34a44d2ff5b289,Perfect Diary,Affordable C-beauty,China,affordable,base,Perfect Diary 粉饼 测评,2026-05-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#粉饼 #Affordable C-beauty,64,5,18,3,10k-100k,False,brightening,transfer,0,neutral,119,4.787491742782046,0.28125,0.078125,0.07009345794392523,False
douyin,5093bc02b386815e9954,Perfect Diary,Affordable C-beauty,China,affordable,lip,Perfect Diary 唇泥 测评,2026-04-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Perfect Diary 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。敏感肌先试用,#唇泥 #Affordable C-beauty,180,5,63,7,1k-10k,False,brightening,none,1,positive,337,5.823045895483019,0.35,0.027777777777777776,0.29333333333333333,False
xiaohongshu,e9504b48596e0b512903,Joocyee,Affordable C-beauty,China,mid,lip,Joocyee 唇泥 测评,2026-05-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 唇泥｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#唇泥 #Affordable C-beauty,1447,113,539,110,100k-1m,False,long_wear,oxidation,-1,negative,3081,8.033334015880062,0.3724948168624741,0.07809260539046303,1.0,True
xiaohongshu,21c2f757100a2f0cd7ae,Joocyee,Affordable C-beauty,China,mid,lip,Joocyee 唇釉 测评,2026-01-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 唇釉｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#唇釉 #Affordable C-beauty,88,9,17,0,1k-10k,False,value,dryness,-1,negative,140,4.948759890378168,0.19318181818181818,0.10227272727272728,0.14864864864864866,False
xiaohongshu,76e0e4958d39843c3253,Joocyee,Affordable C-beauty,China,mid,base,Joocyee 粉饼 测评,2026-06-20 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。下午会暗沉,#粉饼 #Affordable C-beauty,165,15,10,13,100k-1m,False,brightening,oxidation,0,neutral,254,5.541263545158426,0.06060606060606061,0.09090909090909091,0.330188679245283,False
xiaohongshu,5e88236d4401714c9136,Joocyee,Affordable C-beauty,China,mid,base,Joocyee 粉底液 测评,2026-02-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#粉底液 #Affordable C-beauty,82,6,17,2,10k-100k,False,coverage,transfer,-1,negative,134,4.90527477843843,0.2073170731707317,0.07317073170731707,0.1509433962264151,False
xiaohongshu,3de70f61fae6b9593a8f,Joocyee,Affordable C-beauty,China,mid,lip,Joocyee 口红 测评,2026-03-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 口红｜黄皮显白,通勤使用8小时记录，黄皮显白。,#口红 #Affordable C-beauty,413,32,69,38,1k-10k,False,brightening,none,1,positive,729,6.593044534142437,0.16707021791767554,0.0774818401937046,0.6891891891891891,False
douyin,24e1b074ad1230ef5142,Joocyee,Affordable C-beauty,China,mid,lip,Joocyee 口红 测评,2026-01-18 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 口红｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#口红 #Affordable C-beauty,76,2,22,3,100k-1m,False,value,dryness,-1,negative,133,4.897839799950911,0.2894736842105263,0.02631578947368421,0.09333333333333334,False
douyin,f211b1ce88e5898b42e6,Joocyee,Affordable C-beauty,China,mid,base,Joocyee 粉饼 测评,2026-03-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#粉饼 #Affordable C-beauty,763,57,82,36,10k-100k,False,texture,dryness,-1,negative,1149,7.047517221357296,0.10747051114023591,0.07470511140235911,0.8504672897196262,False
douyin,b16000a1fa7524bc8597,Joocyee,Affordable C-beauty,China,mid,base,Joocyee 气垫 测评,2026-01-14 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。敏感肌先试用,#气垫 #Affordable C-beauty,195,13,72,6,10k-100k,False,brightening,none,1,positive,383,5.950642552587727,0.36923076923076925,0.06666666666666667,0.29906542056074764,False
douyin,20c5d683f3dbf7bd5065,Joocyee,Affordable C-beauty,China,mid,lip,Joocyee 唇釉 测评,2026-02-23 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 唇釉｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#唇釉 #Affordable C-beauty,435,15,137,22,1k-10k,False,texture,transfer,-1,negative,805,6.692083742506628,0.31494252873563217,0.034482758620689655,0.7333333333333333,False
douyin,e15590dc201a2a2f6e37,Joocyee,Affordable C-beauty,China,mid,base,Joocyee 粉底液 测评,2026-05-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Joocyee 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#粉底液 #Affordable C-beauty,2076,84,365,67,1k-10k,False,coverage,none,0,neutral,3175,8.063377822367027,0.1758188824662813,0.04046242774566474,0.9532710280373832,True
xiaohongshu,fd174101aa6316279302,Carslan,Affordable C-beauty,China,mid,base,Carslan 气垫 测评,2026-01-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#气垫 #Affordable C-beauty,11,1,0,0,1k-10k,False,coverage,transfer,-1,negative,13,2.6390573296152584,0.0,0.09090909090909091,0.009433962264150943,False
xiaohongshu,2a6a122b687d7dad0d4a,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-05-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉饼 #Affordable C-beauty,302,22,74,5,1k-10k,False,brightening,dryness,0,neutral,509,6.234410725718371,0.24503311258278146,0.0728476821192053,0.5849056603773585,False
xiaohongshu,7fabf182dcfaf9bd62a2,Carslan,Affordable C-beauty,China,mid,base,Carslan 气垫 测评,2026-01-04 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 气垫｜轻薄服帖,通勤使用8小时记录，轻薄服帖。敏感肌先试用,#气垫 #Affordable C-beauty,125,12,10,1,1k-10k,False,texture,none,1,positive,172,5.153291594497779,0.08,0.096,0.2169811320754717,False
xiaohongshu,a9e1b69ed7e0046c61b8,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉底液 测评,2026-03-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。,#粉底液 #Affordable C-beauty,183,10,18,14,1k-10k,False,value,none,0,neutral,281,5.641907070938114,0.09836065573770492,0.0546448087431694,0.3867924528301887,False
xiaohongshu,3625e1cf5ed4f7b1c122,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-02-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#粉饼 #Affordable C-beauty,412,16,49,26,100k-1m,False,long_wear,oxidation,-1,negative,620,6.431331081933479,0.11893203883495146,0.038834951456310676,0.7169811320754716,False
douyin,b5a16ffc5c0a00658949,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-06-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#粉饼 #Affordable C-beauty,156,8,33,15,100k-1m,False,coverage,none,0,neutral,283,5.648974238161206,0.21153846153846154,0.05128205128205128,0.2336448598130841,False
douyin,9ec210f9681c42e07932,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉底液 测评,2026-03-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#粉底液 #Affordable C-beauty,801,20,62,73,10k-100k,False,coverage,none,0,neutral,1184,7.077498053569231,0.07740324594257178,0.024968789013732832,0.8691588785046729,False
douyin,78a9867054f263488e4f,Carslan,Affordable C-beauty,China,mid,base,Carslan 气垫 测评,2026-03-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 气垫｜持妆实测,通勤使用8小时记录，持妆实测。略微沾杯,#气垫 #Affordable C-beauty,940,39,232,34,1k-10k,False,long_wear,transfer,-1,negative,1584,7.368339686311381,0.24680851063829787,0.04148936170212766,0.8878504672897196,False
douyin,ae3368bdeed2e9fc4c51,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-05-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#粉饼 #Affordable C-beauty,69,5,6,5,1k-10k,False,brightening,transfer,0,neutral,106,4.672828834461906,0.08695652173913043,0.07246376811594203,0.04672897196261682,False
douyin,5310b08e4325c6b4c0fa,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-01-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#粉饼 #Affordable C-beauty,475,35,74,16,100k-1m,False,value,dryness,-1,negative,741,6.60934924316738,0.15578947368421053,0.07368421052631578,0.6822429906542056,False
xiaohongshu,aa20b71610d46fd605cf,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-04-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。下午会暗沉,#气垫 #Premium C-beauty,1460,167,327,17,10k-100k,False,brightening,oxidation,0,neutral,2499,7.824046010856292,0.22397260273972602,0.11438356164383562,0.9905660377358491,True
xiaohongshu,83c1fabaff8afcf155fb,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-02-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#粉底液 #Premium C-beauty,187,9,16,14,10k-100k,False,brightening,dryness,0,neutral,279,5.634789603169249,0.0855614973262032,0.0481283422459893,0.37735849056603776,False
xiaohongshu,f6819715b048fe61f429,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-04-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#粉底液 #Premium C-beauty,328,26,120,24,10k-100k,False,texture,none,0,neutral,692,6.541029999189903,0.36585365853658536,0.07926829268292683,0.7547169811320755,False
xiaohongshu,b3c5ccf91bb7be021caa,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-03-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#粉饼 #Premium C-beauty,226,19,12,20,10k-100k,False,coverage,dryness,-1,negative,348,5.855071922202427,0.05309734513274336,0.084070796460177,0.4716981132075472,False
xiaohongshu,d1b8e341f55ee3801829,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-04-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#粉饼 #Premium C-beauty,396,24,84,22,10k-100k,False,texture,none,1,positive,678,6.520621127558696,0.21212121212121213,0.06060606060606061,0.7358490566037735,False
douyin,97a70a5b91a9c1d11292,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-06-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜水光奶油肌,通勤使用8小时记录，水光奶油肌。但有点卡粉,#气垫 #Premium C-beauty,101,10,12,7,1k-10k,False,texture,dryness,-1,negative,166,5.117993812416755,0.1188118811881188,0.09900990099009901,0.14018691588785046,False
douyin,eb55b873e7f900088809,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-03-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。下午会暗沉,#粉底液 #Premium C-beauty,392,42,27,21,10k-100k,False,coverage,oxidation,-1,negative,593,6.386879319362645,0.06887755102040816,0.10714285714285714,0.5514018691588785,False
douyin,49d3a8f0a1dc893d23ee,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-03-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉底液 #Premium C-beauty,1128,73,346,79,10k-100k,False,texture,dryness,0,neutral,2203,7.698029170272805,0.3067375886524823,0.06471631205673758,0.9252336448598131,True
douyin,b7c20f60b4bc6803af11,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-06-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#气垫 #Premium C-beauty,254,27,80,19,10k-100k,False,coverage,none,0,neutral,525,6.26530121273771,0.31496062992125984,0.1062992125984252,0.4392523364485981,False
douyin,c4304373393664484ffc,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-05-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#粉饼 #Premium C-beauty,109,8,24,9,100k-1m,False,value,dryness,-1,negative,200,5.303304908059076,0.22018348623853212,0.07339449541284404,0.16822429906542055,False
xiaohongshu,519bbc14eb54cc92411d,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-01-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#粉底液 #Premium C-beauty,150,16,37,4,100k-1m,False,texture,transfer,0,neutral,268,5.594711379601839,0.24666666666666667,0.10666666666666667,0.3490566037735849,False
xiaohongshu,41cd3c1561f69d0b1bc6,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-04-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#气垫 #Premium C-beauty,176,14,68,6,1k-10k,False,long_wear,oxidation,-1,negative,358,5.883322388488279,0.38636363636363635,0.07954545454545454,0.49528301886792453,False
xiaohongshu,62678229a7b7a9b6623d,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-03-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#粉底液 #Premium C-beauty,485,43,173,17,100k-1m,False,texture,oxidation,-1,negative,968,6.876264611890766,0.35670103092783506,0.088659793814433,0.8490566037735849,False
xiaohongshu,ed1e06bf42aa1cab46e9,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-05-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。敏感肌先试用,#气垫 #Premium C-beauty,917,38,305,52,1k-10k,False,brightening,none,1,positive,1759,7.473069088032197,0.3326063249727372,0.04143947655398037,0.9245283018867925,True
xiaohongshu,11dce2f98fe2c0ef5c0e,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-03-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#气垫 #Premium C-beauty,1051,101,330,63,100k-1m,False,texture,transfer,0,neutral,2102,7.6511201757027,0.3139866793529971,0.0960989533777355,0.9622641509433962,True
douyin,1607a209e65379218e24,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉饼 测评,2026-05-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#粉饼 #Premium C-beauty,290,26,105,6,1k-10k,False,long_wear,dryness,-1,negative,570,6.3473892096560105,0.3620689655172414,0.0896551724137931,0.5046728971962616,False
douyin,7a2b5de3ca3332affbff,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-05-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#气垫 #Premium C-beauty,458,24,139,26,10k-100k,False,coverage,transfer,-1,negative,862,6.760414691083428,0.3034934497816594,0.05240174672489083,0.7663551401869159,False
douyin,075e2c09c61cae495ac9,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-01-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#粉底液 #Premium C-beauty,436,27,139,4,1k-10k,False,value,dryness,-1,negative,780,6.660575149839686,0.31880733944954126,0.06192660550458716,0.705607476635514,False
douyin,bcbbf59879fc5ced6df5,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-03-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#粉底液 #Premium C-beauty,321,15,128,6,100k-1m,False,texture,none,1,positive,625,6.439350371100098,0.3987538940809969,0.04672897196261682,0.5981308411214953,False
douyin,ebd773a868b96cc99ee3,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉饼 测评,2026-01-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#粉饼 #Premium C-beauty,484,51,43,36,1k-10k,False,texture,transfer,-1,negative,780,6.660575149839686,0.08884297520661157,0.10537190082644628,0.705607476635514,False
xiaohongshu,75c7aa6193c589211c11,Florasis,Premium C-beauty,China,premium,base,Florasis 气垫 测评,2026-05-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#气垫 #Premium C-beauty,152,17,44,14,10k-100k,False,coverage,dryness,-1,negative,316,5.75890177387728,0.2894736842105263,0.1118421052631579,0.44339622641509435,False
xiaohongshu,99829dfd0cb1d1941128,Florasis,Premium C-beauty,China,premium,base,Florasis 气垫 测评,2026-02-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#气垫 #Premium C-beauty,246,28,92,20,10k-100k,False,coverage,none,0,neutral,546,6.304448802421981,0.37398373983739835,0.11382113821138211,0.660377358490566,False
xiaohongshu,90d6d225dd9c24670e65,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇釉 测评,2026-04-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,72,4,8,1,100k-1m,False,brightening,none,1,positive,99,4.605170185988092,0.1111111111111111,0.05555555555555555,0.06756756756756757,False
xiaohongshu,174aa4e81324537999df,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-02-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#粉饼 #Premium C-beauty,648,29,235,24,100k-1m,False,coverage,transfer,-1,negative,1248,7.130098510125578,0.3626543209876543,0.044753086419753084,0.8679245283018868,False
xiaohongshu,418d96c82199907e08d9,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇泥 测评,2026-05-31 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇泥｜水光奶油肌,通勤使用8小时记录，水光奶油肌。,#唇泥 #Premium C-beauty,202,6,30,10,1k-10k,False,texture,none,0,neutral,304,5.720311776607412,0.1485148514851485,0.0297029702970297,0.4189189189189189,False
douyin,6326d9cd6b986a45e0af,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-03-25 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#粉饼 #Premium C-beauty,604,27,147,19,1k-10k,False,brightening,dryness,0,neutral,1009,6.917705609835305,0.2433774834437086,0.04470198675496689,0.794392523364486,False
douyin,7756af589d46a0afceba,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇泥 测评,2026-03-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇泥 #Premium C-beauty,312,23,88,21,1k-10k,False,brightening,none,1,positive,597,6.393590753950631,0.28205128205128205,0.07371794871794872,0.5733333333333334,False
douyin,42d69f13c8442deb9067,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-01-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉饼 #Premium C-beauty,442,23,34,37,10k-100k,False,brightening,dryness,0,neutral,667,6.504288173536645,0.07692307692307693,0.05203619909502263,0.6448598130841121,False
douyin,d042731b725d26d08aae,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-03-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉饼 #Premium C-beauty,58,2,23,5,100k-1m,False,texture,dryness,0,neutral,123,4.820281565605037,0.39655172413793105,0.034482758620689655,0.08411214953271028,False
douyin,80313e3de7c2ff895f5c,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇釉 测评,2026-04-04 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,234,18,47,10,100k-1m,False,brightening,none,1,positive,394,5.978885764901122,0.20085470085470086,0.07692307692307693,0.38666666666666666,False
xiaohongshu,e60c26b60668b9dac4fd,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-01-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#眉笔 #Premium C-beauty,35,1,5,3,100k-1m,False,texture,dryness,0,neutral,56,4.04305126783455,0.14285714285714285,0.02857142857142857,0.08,False
xiaohongshu,6fd7b16f06383153338b,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-05-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#眉笔 #Premium C-beauty,606,67,227,27,1k-10k,False,coverage,dryness,-1,negative,1275,7.151485463904735,0.37458745874587457,0.11056105610561057,0.92,True
